,Class 0,Class 1
hv,-9.383221676138286,-9.833440554224094
hw,-9.383221676138286,-9.833440554224094
hyde,-10.076368856698231,-9.833440554224094
hype,-10.076368856698231,-9.833440554224094
hypertension,-10.076368856698231,-9.833440554224094
hypothétiquehuagauahahuagahyuhagga,-10.076368856698231,-9.833440554224094
hâte,-8.69007449557834,-9.833440554224094
hé,-7.634021821329027,-9.833440554224094
hébergement,-10.076368856698231,-9.140293373664148
héron,-10.076368856698231,-9.833440554224094
hésitation,-10.076368856698231,-9.833440554224094
hésitez,-9.670903748590067,-9.833440554224094
hôpital,-8.977756568030122,-9.833440554224094
hôpitaux,-10.076368856698231,-9.833440554224094
hôte,-10.076368856698231,-9.833440554224094
hôtel,-9.383221676138286,-9.140293373664148
iam,-9.383221676138286,-9.833440554224094
ias,-10.076368856698231,-9.833440554224094
ibh,-10.769516037258176,-9.140293373664148
ibhltd,-10.769516037258176,-8.447146193104203
ibiza,-10.769516037258176,-8.447146193104203
ibn,-10.076368856698231,-9.833440554224094
ibuprofens,-10.076368856698231,-9.833440554224094
iccha,-10.076368856698231,-9.833440554224094
ice,-10.076368856698231,-9.833440554224094
ici,-6.691978593352457,-9.140293373664148
icibank,-10.076368856698231,-9.833440554224094
icic,-10.076368856698231,-9.833440554224094
id,-8.823605888202863,-9.140293373664148
idc,-10.076368856698231,-9.833440554224094
identifiant,-9.670903748590067,-9.833440554224094
identification,-10.769516037258176,-7.636215976887874
identifiera,-10.076368856698231,-9.833440554224094
identité,-9.670903748590067,-9.833440554224094
idew,-10.769516037258176,-8.734828265555985
idiot,-9.160078124824077,-9.140293373664148
idiscount,-10.076368856698231,-9.833440554224094
idps,-10.076368856698231,-9.833440554224094
idu,-10.076368856698231,-9.833440554224094
idéal,-10.076368856698231,-9.833440554224094
idée,-8.823605888202863,-9.833440554224094
idées,-9.670903748590067,-9.833440554224094
if,-10.076368856698231,-9.833440554224094
ifink,-10.076368856698231,-9.833440554224094
igname,-10.076368856698231,-9.833440554224094
ignorant,-10.076368856698231,-9.833440554224094
ignore,-10.076368856698231,-9.833440554224094
ignorent,-10.076368856698231,-9.833440554224094
ikea,-9.670903748590067,-9.833440554224094
ikno,-10.076368856698231,-9.833440554224094
iknow,-10.076368856698231,-9.833440554224094
il,-4.816272702970392,-6.119868487519786
ill,-9.670903748590067,-9.833440554224094
illimited,-10.769516037258176,-9.140293373664148
illimité,-10.076368856698231,-9.833440554224094
illimités,-9.670903748590067,-8.734828265555985
illspeak,-10.076368856698231,-9.833440554224094
ilol,-10.076368856698231,-9.833440554224094
ils,-6.564823417867211,-7.636215976887874
im,-7.511419499236695,-8.04168108499604
images,-10.076368856698231,-9.833440554224094
imagine,-9.670903748590067,-9.833440554224094
imaginez,-9.160078124824077,-9.833440554224094
imat,-10.076368856698231,-9.833440554224094
imin,-10.076368856698231,-9.833440554224094
imma,-9.160078124824077,-9.833440554224094
immed,-10.076368856698231,-9.833440554224094
immobile,-10.076368856698231,-9.833440554224094
immédiat,-10.076368856698231,-9.833440554224094
immédiatement,-9.670903748590067,-8.734828265555985
imp,-10.076368856698231,-9.833440554224094
impatient,-10.076368856698231,-9.833440554224094
impliquer,-10.076368856698231,-9.833440554224094
impliqué,-10.076368856698231,-9.833440554224094
importance,-10.076368856698231,-9.833440554224094
important,-8.20456667979664,-9.140293373664148
importante,-10.769516037258176,-8.224002641789994
importantes,-10.076368856698231,-8.224002641789994
importants,-10.076368856698231,-9.140293373664148
importe,-7.511419499236695,-8.224002641789994
impossible,-9.160078124824077,-9.833440554224094
impression,-9.160078124824077,-9.833440554224094
impressionnant,-10.076368856698231,-9.833440554224094
imprimé,-9.670903748590067,-9.833440554224094
impôt,-10.076368856698231,-9.833440554224094
impôts,-10.076368856698231,-9.833440554224094
in,-7.996927315018395,-8.04168108499604
in2,-10.769516037258176,-9.140293373664148
in2d,-10.076368856698231,-9.833440554224094
inc,-10.769516037258176,-7.7539990125442575
incapable,-10.076368856698231,-9.833440554224094
incident,-10.076368856698231,-9.833440554224094
incluent,-10.769516037258176,-9.140293373664148
inclus,-10.769516037258176,-8.447146193104203
inclusive,-10.769516037258176,-9.140293373664148
inclut,-10.076368856698231,-9.833440554224094
incomm,-10.076368856698231,-9.833440554224094
inconditionnellement,-10.076368856698231,-9.833440554224094
inconnu,-10.076368856698231,-9.833440554224094
inconsciemment,-10.076368856698231,-9.833440554224094
inconsciente,-10.076368856698231,-9.833440554224094
inconsidéré,-10.076368856698231,-9.833440554224094
inconvenence,-10.076368856698231,-9.833440554224094
incorrect,-10.769516037258176,-9.140293373664148
incroyable,-10.769516037258176,-9.140293373664148
incréments,-10.769516037258176,-9.140293373664148
inde,-8.977756568030122,-9.833440554224094
indemnisation,-10.769516037258176,-9.140293373664148
independence,-10.076368856698231,-9.833440554224094
indes,-10.076368856698231,-9.833440554224094
index,-10.769516037258176,-9.140293373664148
india,-9.670903748590067,-9.140293373664148
indian,-10.076368856698231,-9.833440554224094
indiarocks,-10.076368856698231,-9.833440554224094
indie,-10.076368856698231,-9.833440554224094
indien,-9.670903748590067,-9.833440554224094
indienne,-9.670903748590067,-9.833440554224094
indiens,-9.160078124824077,-9.833440554224094
indique,-10.769516037258176,-8.224002641789994
indiquent,-10.769516037258176,-8.734828265555985
industrie,-7.996927315018395,-9.833440554224094
indyarocks,-10.076368856698231,-9.833440554224094
indéniablement,-10.076368856698231,-9.833440554224094
indépendamment,-10.076368856698231,-9.833440554224094
infact,-10.076368856698231,-9.833440554224094
infections,-9.670903748590067,-9.833440554224094
infinies,-10.076368856698231,-9.833440554224094
info,-10.769516037258176,-7.636215976887874
information,-9.670903748590067,-9.140293373664148
informations,-9.670903748590067,-7.7539990125442575
informer,-9.383221676138286,-8.447146193104203
informerait,-10.076368856698231,-9.833440554224094
informez,-10.076368856698231,-9.833440554224094
informé,-10.076368856698231,-9.833440554224094
infos,-10.769516037258176,-8.734828265555985
infra,-10.076368856698231,-9.833440554224094
infraction,-10.076368856698231,-9.833440554224094
inférieur,-9.670903748590067,-9.833440554224094
ingrédients,-10.076368856698231,-9.833440554224094
inhabituel,-10.076368856698231,-9.833440554224094
initier,-10.076368856698231,-9.833440554224094
inlude,-10.076368856698231,-9.833440554224094
inmind,-10.076368856698231,-9.833440554224094
innommable,-10.076368856698231,-9.833440554224094
innu,-10.076368856698231,-9.833440554224094
inquiet,-10.076368856698231,-9.833440554224094
inquiète,-8.572291459921956,-9.833440554224094
inquiétais,-10.076368856698231,-9.833440554224094
inquiéter,-9.383221676138286,-9.833440554224094
inquiétez,-8.823605888202863,-9.833440554224094
inr,-9.670903748590067,-9.833440554224094
inscrire,-9.383221676138286,-9.833440554224094
inscrit,-10.076368856698231,-8.734828265555985
inscrites,-10.769516037258176,-9.140293373664148
inscrivez,-10.769516037258176,-9.140293373664148
insha,-10.076368856698231,-9.833440554224094
inshah,-10.076368856698231,-9.833440554224094
insister,-10.076368856698231,-9.833440554224094
inst,-10.076368856698231,-9.833440554224094
installation,-10.076368856698231,-9.833440554224094
installer,-10.076368856698231,-9.140293373664148
installes,-10.076368856698231,-9.833440554224094
installé,-10.076368856698231,-9.833440554224094
instant,-9.670903748590067,-9.833440554224094
instantanément,-10.076368856698231,-9.140293373664148
instead,-10.076368856698231,-9.833440554224094
institutions,-9.670903748590067,-9.833440554224094
instructions,-10.769516037258176,-9.140293373664148
intelligent,-8.977756568030122,-9.833440554224094
intelligente,-10.076368856698231,-9.833440554224094
intention,-9.383221676138286,-9.833440554224094
intentions,-10.076368856698231,-9.833440554224094
interdites,-10.769516037258176,-9.140293373664148
interflora,-10.769516037258176,-8.734828265555985
intermédiaire,-10.076368856698231,-9.833440554224094
internes,-10.076368856698231,-9.833440554224094
internet,-9.160078124824077,-9.833440554224094
interrogent,-10.076368856698231,-9.833440554224094
interrogé,-10.076368856698231,-9.833440554224094
interview,-10.076368856698231,-9.833440554224094
interviews,-10.076368856698231,-9.833440554224094
interviw,-10.076368856698231,-9.833440554224094
intestinales,-10.076368856698231,-9.833440554224094
intha,-10.076368856698231,-9.833440554224094
intimité,-10.076368856698231,-9.833440554224094
intro,-9.670903748590067,-9.833440554224094
intrépide,-10.076368856698231,-9.833440554224094
intéressant,-9.670903748590067,-9.140293373664148
intéressante,-10.076368856698231,-9.833440554224094
intéresse,-9.670903748590067,-9.833440554224094
intéresser,-10.076368856698231,-9.833440554224094
intéressé,-9.670903748590067,-9.833440554224094
intérieur,-9.160078124824077,-9.833440554224094
intérieure,-10.076368856698231,-9.833440554224094
inutile,-10.076368856698231,-9.833440554224094
inutilement,-10.076368856698231,-9.833440554224094
invendu,-9.670903748590067,-9.833440554224094
inverse,-9.670903748590067,-9.833440554224094
investir,-10.076368856698231,-9.833440554224094
invite,-10.769516037258176,-8.224002641789994
invited,-10.076368856698231,-9.833440554224094
invitent,-10.076368856698231,-9.833440554224094
inviter,-10.076368856698231,-9.833440554224094
invites,-10.769516037258176,-8.734828265555985
invité,-8.823605888202863,-8.734828265555985
invités,-10.769516037258176,-8.447146193104203
invnted,-9.670903748590067,-9.833440554224094
involontairement,-9.670903748590067,-9.833440554224094
invoquer,-10.076368856698231,-9.833440554224094
inébranlable,-10.076368856698231,-9.833440554224094
ior,-10.076368856698231,-9.833440554224094
iouri,-10.076368856698231,-9.833440554224094
ip,-10.076368856698231,-9.833440554224094
ip4,-10.769516037258176,-8.224002641789994
ipad,-10.076368856698231,-9.833440554224094
ipaditan,-10.076368856698231,-9.833440554224094
ipads,-10.076368856698231,-9.833440554224094
iphone,-10.076368856698231,-9.833440554224094
ipod,-10.769516037258176,-7.636215976887874
iq,-10.076368856698231,-9.833440554224094
ira,-9.383221676138286,-9.140293373664148
irai,-10.076368856698231,-9.833440554224094
irak,-10.076368856698231,-9.833440554224094
iras,-10.076368856698231,-9.833440554224094
irritante,-10.076368856698231,-9.833440554224094
irritated,-10.076368856698231,-9.833440554224094
irritating,-10.076368856698231,-9.833440554224094
irritation,-10.076368856698231,-9.833440554224094
irrite,-10.076368856698231,-9.833440554224094
irulinae,-10.076368856698231,-9.833440554224094
is,-8.977756568030122,-8.224002641789994
ish,-9.670903748590067,-9.833440554224094
ishtamayoo,-10.076368856698231,-9.833440554224094
islands,-10.769516037258176,-9.140293373664148
issues,-10.769516037258176,-8.734828265555985
isv,-10.076368856698231,-9.833440554224094
it,-8.823605888202863,-9.140293373664148
italien,-9.383221676138286,-9.833440554224094
italienne,-9.670903748590067,-9.833440554224094
ithink,-10.076368856698231,-9.833440554224094
itna,-10.076368856698231,-9.833440554224094
itz,-9.670903748590067,-9.833440554224094
ivatte,-10.076368856698231,-9.833440554224094
ive,-9.160078124824077,-9.833440554224094
ivrogne,-10.076368856698231,-9.833440554224094
iyo,-10.076368856698231,-9.833440554224094
iz,-10.076368856698231,-9.833440554224094
izzit,-8.823605888202863,-9.833440554224094
j5q,-10.769516037258176,-9.140293373664148
jack,-10.076368856698231,-9.833440554224094
jackpot,-10.769516037258176,-9.140293373664148
jacuzzi,-10.076368856698231,-9.833440554224094
jada,-9.160078124824077,-9.833440554224094
jade,-10.076368856698231,-9.833440554224094
jalous,-10.076368856698231,-9.833440554224094
jamais,-7.1585981246139525,-8.734828265555985
jambe,-10.076368856698231,-9.833440554224094
jambes,-9.670903748590067,-9.833440554224094
james,-10.076368856698231,-9.833440554224094
jamess,-10.076368856698231,-9.833440554224094
jamster,-10.769516037258176,-8.224002641789994
jan,-9.670903748590067,-9.833440554224094
janarige,-10.076368856698231,-9.833440554224094
jane,-10.076368856698231,-9.833440554224094
janvier,-9.670903748590067,-9.833440554224094
japonais,-9.670903748590067,-9.833440554224094
jardin,-10.076368856698231,-8.734828265555985
jason,-9.670903748590067,-9.833440554224094
jaune,-10.076368856698231,-9.833440554224094
java,-10.769516037258176,-8.734828265555985
jay,-8.69007449557834,-9.833440554224094
jaya,-10.076368856698231,-9.833440554224094
jaykwon,-10.076368856698231,-9.833440554224094
jazz,-9.670903748590067,-9.833440554224094
jd,-10.076368856698231,-9.833440554224094
je,-3.5947917274218,-7.0002272101678775
jeans,-10.076368856698231,-9.833440554224094
jeetey,-10.076368856698231,-9.833440554224094
jeevithathile,-10.076368856698231,-9.833440554224094
jen,-9.670903748590067,-9.833440554224094
jenne,-10.076368856698231,-9.833440554224094
jenny,-10.076368856698231,-9.833440554224094
jenxxx,-10.076368856698231,-9.833440554224094
jeremiah,-10.076368856698231,-9.833440554224094
jerry,-10.076368856698231,-9.833440554224094
jersey,-10.769516037258176,-9.140293373664148
jess,-10.076368856698231,-9.833440554224094
jeter,-8.977756568030122,-9.833440554224094
jetin,-10.076368856698231,-9.833440554224094
jeton,-10.076368856698231,-9.833440554224094
jette,-10.076368856698231,-9.833440554224094
jettes,-10.076368856698231,-9.833440554224094
jetton,-10.076368856698231,-9.833440554224094
jeté,-10.076368856698231,-9.833440554224094
jetés,-10.076368856698231,-9.833440554224094
jeu,-8.69007449557834,-8.447146193104203
jeux,-10.769516037258176,-7.435545281425723
jez,-10.076368856698231,-9.833440554224094
ji,-10.076368856698231,-9.833440554224094
jiayin,-9.670903748590067,-9.833440554224094
jiu,-9.160078124824077,-9.833440554224094
jo,-9.670903748590067,-9.833440554224094
joanna,-9.670903748590067,-9.833440554224094
job,-9.670903748590067,-9.833440554224094
jocks,-10.769516037258176,-9.140293373664148
jogging,-10.076368856698231,-9.833440554224094
john,-8.572291459921956,-9.833440554224094
joie,-9.383221676138286,-9.833440554224094
joies,-10.076368856698231,-9.833440554224094
joignent,-10.076368856698231,-9.140293373664148
joindrai,-10.076368856698231,-9.833440554224094
joindre,-9.670903748590067,-8.04168108499604
joins,-10.076368856698231,-9.833440554224094
joint,-10.076368856698231,-9.833440554224094
joke,-10.076368856698231,-9.833440554224094
jokin,-10.076368856698231,-9.833440554224094
joli,-10.076368856698231,-9.833440554224094
jolie,-8.977756568030122,-9.833440554224094
jolies,-9.670903748590067,-9.833440554224094
jolly,-10.076368856698231,-9.833440554224094
jon,-10.076368856698231,-9.833440554224094
jordan,-10.076368856698231,-9.140293373664148
jordanie,-10.769516037258176,-9.140293373664148
jorge,-10.769516037258176,-9.140293373664148
jouant,-10.076368856698231,-9.833440554224094
joue,-9.670903748590067,-9.833440554224094
jouent,-9.670903748590067,-9.140293373664148
jouer,-8.572291459921956,-8.04168108499604
joues,-10.076368856698231,-9.833440554224094
jouet,-9.670903748590067,-9.833440554224094
joueur,-10.076368856698231,-9.833440554224094
joueurs,-8.977756568030122,-9.833440554224094
jouez,-10.769516037258176,-8.734828265555985
jour,-6.642381652213085,-6.889001575057653
journal,-10.076368856698231,-9.833440554224094
journey,-10.076368856698231,-9.833440554224094
journée,-7.0559439705538685,-9.140293373664148
jours,-7.591462206910231,-7.636215976887874
joué,-9.160078124824077,-8.04168108499604
joy,-8.823605888202863,-9.833440554224094
joyeux,-9.160078124824077,-9.833440554224094
jsco,-10.769516037258176,-8.734828265555985
jst,-9.160078124824077,-9.833440554224094
jstfrnd,-9.383221676138286,-9.833440554224094
juan,-10.076368856698231,-9.833440554224094
juillet,-10.076368856698231,-8.734828265555985
juin,-10.769516037258176,-9.140293373664148
julanaland,-10.076368856698231,-9.833440554224094
jules,-10.076368856698231,-9.833440554224094
juliana,-10.076368856698231,-9.833440554224094
jumeaux,-10.076368856698231,-9.833440554224094
jungle,-10.076368856698231,-9.833440554224094
junna,-10.076368856698231,-9.833440554224094
jupe,-10.076368856698231,-9.833440554224094
jure,-10.076368856698231,-9.833440554224094
juridiques,-10.076368856698231,-9.833440554224094
jurong,-10.076368856698231,-9.833440554224094
jus,-7.996927315018395,-9.833440554224094
jusqu,-6.83769040453385,-7.88753040516878
just,-8.823605888202863,-8.734828265555985
juste,-6.400068184791155,-6.943068796327929
justifier,-10.076368856698231,-9.833440554224094
juz,-8.466930944264131,-9.833440554224094
jésus,-9.670903748590067,-9.833440554224094
k52,-10.769516037258176,-8.734828265555985
k61,-10.769516037258176,-9.140293373664148
kaaj,-10.076368856698231,-9.833440554224094
kadeem,-10.076368856698231,-9.833440554224094
kaiez,-10.076368856698231,-9.833440554224094
kalaachutaarama,-10.076368856698231,-9.833440554224094
kalainar,-10.076368856698231,-9.833440554224094
kalisidare,-10.076368856698231,-9.833440554224094
kallis,-9.670903748590067,-9.833440554224094
kalstiya,-10.076368856698231,-9.833440554224094
kanagu,-10.076368856698231,-9.833440554224094
kane,-10.076368856698231,-9.833440554224094
kanji,-10.076368856698231,-9.833440554224094
kano,-9.160078124824077,-9.833440554224094
kappa,-9.670903748590067,-9.833440554224094
karaoké,-10.076368856698231,-9.833440554224094
karo,-10.076368856698231,-9.833440554224094
kate,-8.823605888202863,-9.833440554224094
katexxx,-10.076368856698231,-9.833440554224094
kavalan,-10.076368856698231,-9.833440554224094
kay,-9.670903748590067,-9.833440554224094
kb,-9.383221676138286,-9.833440554224094
ke,-9.670903748590067,-9.833440554224094
keep,-10.076368856698231,-9.833440554224094
keh,-10.076368856698231,-9.833440554224094
keluviri,-10.076368856698231,-9.833440554224094
kent,-9.670903748590067,-9.833440554224094
kerala,-9.160078124824077,-9.833440554224094
keralacircle,-9.670903748590067,-9.833440554224094
kettoda,-9.670903748590067,-9.833440554224094
kfc,-10.076368856698231,-9.833440554224094
khelate,-10.076368856698231,-9.833440554224094
ki,-10.076368856698231,-9.833440554224094
kicchu,-10.076368856698231,-9.833440554224094
kidz,-9.670903748590067,-9.833440554224094
kiefer,-10.769516037258176,-9.140293373664148
kilomètres,-10.076368856698231,-9.833440554224094
king,-10.769516037258176,-8.447146193104203
kingshead,-10.076368856698231,-9.833440554224094
kintu,-10.076368856698231,-9.833440554224094
kiosk,-10.769516037258176,-8.734828265555985
kisi,-10.076368856698231,-9.833440554224094
kiss,-9.670903748590067,-9.833440554224094
kittum,-10.076368856698231,-9.833440554224094
kl341,-10.769516037258176,-8.734828265555985
knackered,-10.076368856698231,-9.833440554224094
know,-9.670903748590067,-8.734828265555985
knw,-8.69007449557834,-9.833440554224094
ko,-10.076368856698231,-9.833440554224094
kodstini,-10.076368856698231,-9.833440554224094
kodthini,-10.076368856698231,-9.833440554224094
kolathupalayam,-10.076368856698231,-9.833440554224094
korche,-10.076368856698231,-9.833440554224094
korean,-10.076368856698231,-9.833440554224094
korli,-10.076368856698231,-9.833440554224094
korte,-10.076368856698231,-9.833440554224094
kothi,-10.076368856698231,-9.833440554224094
kr,-9.670903748590067,-9.833440554224094
kuch,-10.076368856698231,-9.833440554224094
kudi,-10.076368856698231,-9.833440554224094
kusruthi,-9.160078124824077,-9.833440554224094
kystes,-10.076368856698231,-9.833440554224094
kz,-9.670903748590067,-9.833440554224094
l8,-10.076368856698231,-9.833440554224094
l8er,-10.769516037258176,-9.140293373664148
l8r,-9.670903748590067,-9.833440554224094
l8rs,-10.076368856698231,-9.833440554224094
l8tr,-10.076368856698231,-9.833440554224094
la,-4.347893769451659,-5.248473075553521
la1,-10.769516037258176,-9.140293373664148
la3,-10.769516037258176,-9.140293373664148
la32wu,-10.769516037258176,-9.140293373664148
lab,-10.076368856698231,-9.833440554224094
labo,-9.670903748590067,-9.833440554224094
laboure,-10.076368856698231,-9.833440554224094
lac,-10.076368856698231,-9.833440554224094
lacs,-9.160078124824077,-9.833440554224094
lagu,-10.076368856698231,-9.833440554224094
lais,-10.076368856698231,-9.833440554224094
laissant,-10.076368856698231,-9.833440554224094
laisse,-8.977756568030122,-9.833440554224094
laisser,-8.977756568030122,-9.140293373664148
laisserai,-10.076368856698231,-9.833440554224094
laisserait,-10.076368856698231,-9.833440554224094
laisseront,-10.076368856698231,-9.833440554224094
laissez,-8.284609387470177,-8.447146193104203
laissiez,-10.076368856698231,-9.833440554224094
laissons,-10.076368856698231,-9.833440554224094
laissé,-8.572291459921956,-9.140293373664148
lait,-9.670903748590067,-9.833440554224094
lambda,-10.076368856698231,-9.833440554224094
landies,-10.769516037258176,-9.140293373664148
landline,-10.769516037258176,-7.88753040516878
lane,-10.076368856698231,-9.833440554224094
laps,-10.076368856698231,-9.833440554224094
laptop,-10.076368856698231,-9.833440554224094
laquelle,-9.383221676138286,-9.833440554224094
lar,-8.466930944264131,-9.833440554224094
lara,-10.076368856698231,-9.833440554224094
large,-9.670903748590067,-9.833440554224094
lark,-10.076368856698231,-9.833440554224094
larme,-10.076368856698231,-9.833440554224094
lasse,-10.076368856698231,-9.833440554224094
lasser,-10.076368856698231,-9.833440554224094
last,-10.076368856698231,-8.447146193104203
latr,-8.977756568030122,-9.833440554224094
law,-10.076368856698231,-9.833440554224094
laxinorfiquée,-10.076368856698231,-9.833440554224094
layin,-10.076368856698231,-9.833440554224094
lb,-10.076368856698231,-9.833440554224094
lccltd,-10.769516037258176,-9.140293373664148
ldew,-10.769516037258176,-8.734828265555985
ldn,-10.769516037258176,-7.88753040516878
ldnw15h,-10.769516037258176,-8.447146193104203
le,-4.304927733568215,-4.8294942482786345
le09050000327,-10.769516037258176,-9.140293373664148
leadership,-10.769516037258176,-9.140293373664148
leave,-9.383221676138286,-9.833440554224094
lec,-9.383221676138286,-9.833440554224094
lecteur,-9.383221676138286,-7.530855461230048
lecteurs,-10.769516037258176,-9.140293373664148
lecture,-9.670903748590067,-9.833440554224094
left,-10.076368856698231,-9.833440554224094
leh,-8.284609387470177,-9.833440554224094
lei,-8.061465836155966,-9.833440554224094
lekdog,-10.076368856698231,-9.833440554224094
lemme,-9.670903748590067,-9.833440554224094
lent,-9.383221676138286,-9.833440554224094
lentement,-8.466930944264131,-9.140293373664148
leo,-10.076368856698231,-9.833440554224094
leona,-9.670903748590067,-9.833440554224094
lera,-10.076368856698231,-9.833440554224094
les,-5.032943739778984,-5.4514139195502125
lessive,-9.670903748590067,-9.833440554224094
let,-8.977756568030122,-9.833440554224094
lets,-9.670903748590067,-9.833440554224094
letters,-10.076368856698231,-9.833440554224094
lettre,-9.383221676138286,-9.833440554224094
lettres,-10.076368856698231,-9.833440554224094
leur,-8.69007449557834,-9.833440554224094
leurs,-8.977756568030122,-9.833440554224094
lever,-9.670903748590067,-9.833440554224094
levez,-10.076368856698231,-9.833440554224094
levrette,-10.769516037258176,-8.734828265555985
levé,-9.383221676138286,-9.833440554224094
leçon,-8.284609387470177,-9.833440554224094
leçons,-9.383221676138286,-9.833440554224094
lf56,-10.769516037258176,-8.734828265555985
liao,-7.825077058091736,-9.833440554224094
lib,-10.076368856698231,-9.833440554224094
libertines,-10.769516037258176,-9.140293373664148
liberté,-10.076368856698231,-9.833440554224094
libre,-7.773783763704186,-9.833440554224094
librees,-10.769516037258176,-9.140293373664148
librement,-10.076368856698231,-9.833440554224094
libres,-10.076368856698231,-9.833440554224094
libérer,-10.076368856698231,-9.833440554224094
libéré,-10.076368856698231,-9.833440554224094
licks,-10.076368856698231,-9.833440554224094
lido,-9.670903748590067,-9.833440554224094
lien,-9.383221676138286,-8.734828265555985
liens,-10.076368856698231,-9.833440554224094
lies,-10.076368856698231,-9.833440554224094
lieu,-8.977756568030122,-9.833440554224094
lieux,-10.076368856698231,-9.833440554224094
life,-9.383221676138286,-9.833440554224094
lifpartnr,-9.383221676138286,-9.833440554224094
lift,-9.670903748590067,-9.833440554224094
ligne,-7.825077058091736,-6.336932992757614
lignes,-10.769516037258176,-8.224002641789994
like,-9.383221676138286,-9.833440554224094
lil,-10.076368856698231,-9.833440554224094
lily,-10.769516037258176,-9.140293373664148
lim,-10.076368856698231,-9.833440554224094
limace,-10.076368856698231,-9.833440554224094
limite,-10.076368856698231,-9.833440554224094
limited,-10.769516037258176,-9.140293373664148
limites,-9.670903748590067,-9.833440554224094
limitées,-10.076368856698231,-9.833440554224094
lindsay,-10.076368856698231,-9.833440554224094
line,-10.769516037258176,-9.140293373664148
lineral,-10.769516037258176,-9.140293373664148
linerental,-10.769516037258176,-8.447146193104203
lingerie,-10.769516037258176,-9.140293373664148
lingo,-10.076368856698231,-9.833440554224094
link,-10.076368856698231,-9.833440554224094
linux,-10.076368856698231,-9.833440554224094
linéaire,-10.076368856698231,-9.833440554224094
lionm,-10.769516037258176,-9.140293373664148
lionp,-10.769516037258176,-9.140293373664148
lions,-10.769516037258176,-9.140293373664148
lipo,-10.076368856698231,-9.833440554224094
lire,-10.076368856698231,-9.833440554224094
lis,-10.076368856698231,-9.833440554224094
lisant,-10.076368856698231,-9.833440554224094
lisez,-9.383221676138286,-9.833440554224094
liste,-9.670903748590067,-9.833440554224094
listen,-10.076368856698231,-9.833440554224094
lit,-7.67847358389986,-9.833440554224094
littéralement,-9.670903748590067,-9.833440554224094
liv,-10.076368856698231,-9.833440554224094
live,-10.769516037258176,-8.04168108499604
liverpool,-10.769516037258176,-8.734828265555985
livraison,-10.769516037258176,-7.060851831984312
livre,-8.69007449557834,-9.140293373664148
livrer,-9.383221676138286,-9.833440554224094
livres,-9.160078124824077,-7.125390353121883
livré,-10.769516037258176,-8.447146193104203
livrédemain,-10.769516037258176,-8.447146193104203
ll,-8.466930944264131,-9.833440554224094
llc,-10.769516037258176,-9.140293373664148
lmao,-10.076368856698231,-9.833440554224094
lo,-10.076368856698231,-9.833440554224094
local,-10.076368856698231,-9.140293373664148
locales,-10.769516037258176,-9.140293373664148
locataires,-10.769516037258176,-8.734828265555985
location,-10.076368856698231,-8.224002641789994
locationl,-10.769516037258176,-8.734828265555985
locations,-10.769516037258176,-9.140293373664148
locaxx,-10.076368856698231,-9.833440554224094
logement,-10.076368856698231,-9.833440554224094
logiciel,-9.670903748590067,-9.833440554224094
login,-10.769516037258176,-8.447146193104203
logo,-10.769516037258176,-8.224002641789994
logon,-10.769516037258176,-9.140293373664148
logos,-10.769516037258176,-8.734828265555985
loi,-10.076368856698231,-9.833440554224094
loin,-8.823605888202863,-9.140293373664148
loisirs,-10.076368856698231,-9.833440554224094
loko,-10.076368856698231,-9.833440554224094
lol,-7.243155512642015,-9.833440554224094
lolnice,-10.076368856698231,-9.833440554224094
lololo,-10.076368856698231,-9.833440554224094
londn,-10.076368856698231,-9.833440554224094
london,-10.076368856698231,-8.734828265555985
lonely,-10.769516037258176,-9.140293373664148
long,-8.823605888202863,-9.833440554224094
longs,-10.076368856698231,-9.833440554224094
longtemps,-8.284609387470177,-9.833440554224094
longue,-9.160078124824077,-9.833440554224094
longueurs,-10.076368856698231,-9.833440554224094
lookin,-10.076368856698231,-9.833440554224094
looooool,-10.076368856698231,-9.833440554224094
lor,-6.579861295231751,-9.833440554224094
lors,-10.076368856698231,-9.140293373664148
lorsque,-10.076368856698231,-8.734828265555985
lost,-10.769516037258176,-9.140293373664148
lot,-10.076368856698231,-9.833440554224094
loto,-10.076368856698231,-9.833440554224094
lotr,-10.769516037258176,-8.734828265555985
louanges,-10.076368856698231,-9.833440554224094
louer,-10.076368856698231,-9.833440554224094
lourd,-8.823605888202863,-9.833440554224094
lov,-10.076368856698231,-9.833440554224094
lovable,-8.977756568030122,-9.833440554224094
love,-8.371620764459806,-8.734828265555985
loveable,-9.670903748590067,-9.833440554224094
lovely,-9.670903748590067,-9.833440554224094
lover,-9.160078124824077,-9.833440554224094
loverboy,-10.076368856698231,-9.833440554224094
loxahatchee,-10.076368856698231,-9.833440554224094
loxahatchese,-10.076368856698231,-9.833440554224094
loyer,-9.160078124824077,-9.833440554224094
loyers,-10.076368856698231,-9.833440554224094
ls1,-10.769516037258176,-9.140293373664148
ls15hb,-10.769516037258176,-9.140293373664148
ls278bb,-10.769516037258176,-9.140293373664148
lst,-10.076368856698231,-9.833440554224094
lt,-5.593366304684348,-9.833440554224094
ltd,-10.769516037258176,-7.636215976887874
lttrs,-10.076368856698231,-9.833440554224094
lu,-8.977756568030122,-9.140293373664148
lubly,-10.076368856698231,-9.833440554224094
lucky,-10.769516037258176,-9.140293373664148
lucy,-10.769516037258176,-8.734828265555985
